"gene"	"adj.pval.Origin"	"adj.pval.Treatment"	"adj.pval.LifeStage"	"adj.pval.Origin_x_Treatment"	"adj.pval.Origin_x_LifeStage"	"adj.pval.Treatment_x_LifeStage"	"adj.pval.Origin_x_Treatment_x_LifeStage"	"Length"	"GO_Name"	"GO_IDs"
"Pastreoides35187"	2.31574600703298e-07	0.648032074109071	8.30502546323938e-11	0.705277896372222	0.935363148867544	0.991580771512035	1	635	""	""
"Pastreoides18523"	6.45086338054143e-49	1.21807229752061e-11	2.40371592904608e-10	2.89733334139264e-12	0.798592886256292	0.989390770490495	0.982270812787384	462	""	""
"Pastreoides35183"	0.00313151882302269	0.671589205339125	2.40371592904608e-10	0.897856342562674	0.973592605681517	0.509444810131848	0.441859216256113	1028	""	""
"Pastreoides54466"	3.11230764313438e-26	0.365542051469606	3.1531446126723e-10	1.85244781593682e-05	0.917693843664586	0.778915223913177	1	527	"P:DNA replication; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003677; GO:0003887"
"Pastreoides13668"	0.0140535823151177	0.612506799197828	3.61070436916409e-10	0.000721128074872481	0.800409527409979	0.778686328849324	1	110	"P:signal transduction; P:G protein-coupled receptor signaling pathway; G protein-coupled receptor activity; membrane; integral component of membrane; P:signal transduction; P:G protein-coupled receptor signaling pathway; G protein-coupled receptor activity; membrane; integral component of membrane"	"GO:0007165; GO:0007186; GO:0004930; GO:0016020; GO:0016021; GO:0007165; GO:0007186; GO:0004930; GO:0016020; GO:0016021"
"Pastreoides17834"	0.769711526018182	0.995061494184205	4.78250910857015e-10	0.886439674926395	0.907796826346944	0.630109435845059	0.502795079833157	543	"P:axoneme assembly; P:heart looping; P:heart jogging; P:regulation of cilium beat frequency; P:flagellated sperm motility; P:lung development; P:determination of pancreatic left/right asymmetry; P:inner dynein arm assembly; P:motile cilium assembly; P:pronephros development; P:epithelial cilium movement involved in determination of left/right asymmetry; P:protein localization to cilium; P:determination of digestive tract left/right asymmetry; P:determination of liver left/right asymmetry; protein binding; axoneme; motile cilium"	"GO:0035082; GO:0001947; GO:0003146; GO:0003356; GO:0030317; GO:0030324; GO:0035469; GO:0036159; GO:0044458; GO:0048793; GO:0060287; GO:0061512; GO:0071907; GO:0071910; GO:0005515; GO:0005930; GO:0031514"
"Pastreoides02042"	0.975571219542505	0.980787530560042	6.83428381077088e-10	0.942170630091727	0.905450188228358	0.988459274145225	1	3090	"P:lipid transport; lipid transporter activity; P:lipid metabolic process; P:lipid transport; P:multicellular organism development; P:cellular process; P:response to organic substance; P:reproductive process; P:positive regulation of biological process; binding; cytoplasm; plasma lipoprotein particle; membrane-bounded organelle; intracellular organelle"	"GO:0006869; GO:0005319; GO:0006629; GO:0006869; GO:0007275; GO:0009987; GO:0010033; GO:0022414; GO:0048518; GO:0005488; GO:0005737; GO:0034358; GO:0043227; GO:0043229"
"Pastreoides17880"	2.16473053755803e-14	2.37483810442039e-37	6.89531169280358e-10	0.00218423578380787	0.0609643651255185	0.353480088265801	0.0331189645126631	409	"P:DNA replication; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; transferase activity; nucleotidyltransferase activity; mitochondrion"	"GO:0006260; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0016740; GO:0016779; GO:0005739"
"Pastreoides43540"	1.31881569949773e-20	2.96983172332458e-06	1.01354407621727e-09	0.0539039223141428	0.0690319840770854	0.86108376903366	0.34430751894825	254	"transferase activity; transferase activity"	"GO:0016740; GO:0016740"
"Pastreoides13661"	0.322683256930423	0.245526512590766	1.30372194017168e-09	2.47309460175192e-05	0.822407996549503	0.876898161247873	1	717	"P:regulation of transcription, DNA-templated; P:biological; process; molecular; function; metal ion binding; protein dimerization activity; cellular; component; nucleus"	"GO:0006355; GO:0008150; GO:0003674; GO:0046872; GO:0046983; GO:0005575; GO:0005634"
"Pastreoides16828"	0.273508068624245	0.772976346870715	3.07405225214761e-09	0.721328645541902	0.896348776106595	0.801987351657556	0.497428218892394	468	"P:regulation of transcription, DNA-templated; P:apoptotic process; transcription cis-regulatory region binding; DNA binding; DNA-binding transcription factor activity; nucleus; P:morphogenesis of a polarized epithelium; P:regulation of transcription by RNA polymerase II; P:apoptotic process; P:aging; P:animal organ morphogenesis; P:regulation of signal transduction; P:embryonic limb morphogenesis; P:prostate gland development; P:epithelial cell differentiation; P:positive regulation of cellular process; P:negative regulation of cellular process; P:negative regulation of developmental process; P:skin epidermis development; transcription cis-regulatory region binding; DNA-binding transcription factor activity; protein binding; cytoplasm; intracellular membrane-bounded organelle"	"GO:0006355; GO:0006915; GO:0000976; GO:0003677; GO:0003700; GO:0005634; GO:0001738; GO:0006357; GO:0006915; GO:0007568; GO:0009887; GO:0009966; GO:0030326; GO:0030850; GO:0030855; GO:0048522; GO:0048523; GO:0051093; GO:0098773; GO:0000976; GO:0003700; GO:0005515; GO:0005737; GO:0043231"
"Pastreoides23140"	5.46361604212694e-67	7.99802873975991e-36	3.14807765192615e-09	0.968996397004918	0.939213470971547	0.645053734286857	0.15479259756469	766	"P:signal transduction; protein binding; P:response to stress; P:signal transduction; P:phosphorylation; P:regulation of cellular protein metabolic process; P:regulation of apoptotic process; P:positive regulation of cellular process; nucleotide binding; protein kinase activity; protein binding; intracellular organelle"	"GO:0007165; GO:0005515; GO:0006950; GO:0007165; GO:0016310; GO:0032268; GO:0042981; GO:0048522; GO:0000166; GO:0004672; GO:0005515; GO:0043229"
"Pastreoides24500"	0.952046205659502	0.896744761542417	3.73228024119956e-09	0.965812017814155	0.73757230555692	0.647954036924884	1	183	"P:spermatid development; protein binding; piRNA binding; P:negative regulation of transposition, DNA-mediated; P:pole cell formation; P:germarium-derived oocyte fate determination; P:posttranscriptional gene silencing; P:germ-line stem cell population maintenance; P:positive regulation of heterochromatin assembly; P:female germ-line stem cell asymmetric division; P:male germ-line stem cell asymmetric division; P:positive regulation of nuclear-transcribed mRNA poly(A) tail shortening; P:gene silencing by RNA-directed DNA methylation; nuclease activity; protein binding; chromatin DNA binding; piRNA binding; euchromatin; heterochromatin; nucleoplasm; cytosol; chromocenter; protein-containing complex; germ cell nucleus; P granule; Yb body"	"GO:0007286; GO:0005515; GO:0034584; GO:0000335; GO:0007279; GO:0007294; GO:0016441; GO:0030718; GO:0031453; GO:0048132; GO:0048133; GO:0060213; GO:0080188; GO:0004518; GO:0005515; GO:0031490; GO:0034584; GO:0000791; GO:0000792; GO:0005654; GO:0005829; GO:0010369; GO:0032991; GO:0043073; GO:0043186; GO:0070725"
"Pastreoides09380"	0.876243998758966	0.0857070853493476	3.88667888958126e-09	0.288231533502107	0.334258985112686	0.944413418109507	0.301863455946104	240	"P:DNA topological change; DNA binding; DNA topoisomerase activity; DNA topoisomerase type I (single strand cut, ATP-independent) activity; P:DNA topological change; P:chromosome segregation; P:positive regulation of synapse assembly; DNA binding; DNA topoisomerase type I (single strand cut, ATP-independent) activity; protein binding; condensed chromosome; nucleus; DNA topoisomerase III-beta-TDRD3 complex"	"GO:0006265; GO:0003677; GO:0003916; GO:0003917; GO:0006265; GO:0007059; GO:0051965; GO:0003677; GO:0003917; GO:0005515; GO:0000793; GO:0005634; GO:0140225"
"Pastreoides46400"	0.00847922128447255	0.793913883344213	4.05280664066448e-09	0.947820106578458	0.0893067114840478	0.76817766775147	0.603617283778362	222	"cellular anatomical entity"	"GO:0110165"
"Pastreoides05097"	0.20501826019279	0.968121007022996	4.12923537987966e-09	0.8968134703027	0.962398556497111	0.8852066006186	0.338874829362318	755	"P:xenobiotic metabolic process; P:response to xenobiotic stimulus; DNA-binding transcription factor activity; protein dimerization activity; aryl hydrocarbon receptor complex; P:regulation of transcription, DNA-templated; P:response to stimulus; protein dimerization activity; sequence-specific double-stranded DNA binding"	"GO:0006805; GO:0009410; GO:0003700; GO:0046983; GO:0034751; GO:0006355; GO:0050896; GO:0046983; GO:1990837"
"Pastreoides35009"	0.586032877730489	0.315449348662315	4.26330486892602e-09	0.0307639948629858	0.502338108888484	0.541146722034231	1	352	"P:transcription elongation from RNA polymerase II promoter; P:histone modification; dc73/Paf1 complex; P:endodermal cell fate commitment; P:mRNA polyadenylation; P:heart development; P:histone monoubiquitination; P:neural crest cell development; P:stem cell population maintenance; P:spinal cord oligodendrocyte cell differentiation; P:glial cell development; P:melanocyte differentiation; P:positive regulation of mRNA 3'-end processing; P:positive regulation of transcription elongation from RNA polymerase II promoter; P:histone H2B ubiquitination; P:negative regulation of myeloid cell differentiation; P:embryonic cranial skeleton morphogenesis; P:xanthophore differentiation; RNA polymerase II -terminal domain phosphoserine binding; fibrillar center; centrosome; dc73/Paf1 complex"	"GO:0006368; GO:0016570; GO:0016593; GO:0001711; GO:0006378; GO:0007507; GO:0010390; GO:0014032; GO:0019827; GO:0021529; GO:0021782; GO:0030318; GO:0031442; GO:0032968; GO:0033523; GO:0045638; GO:0048701; GO:0050936; GO:1990269; GO:0001650; GO:0005813; GO:0016593"
"Pastreoides55945"	9.99208372103123e-07	0.46544119949892	4.26330486892602e-09	0.000305126530938344	9.43403129461007e-07	0.500416827334952	0.0493002345337521	160	""	""
"Pastreoides15124"	0.41109480342971	0.102983827365409	4.66562048079597e-09	0.165829552355484	0.228163577220288	0.455613459728319	0.301863455946104	643	"P:protein phosphorylation; P:signal transduction; magnesium ion binding; protein kinase activity; MAP kinase kinase kinase activity; ATP binding; P:angiogenesis; P:osteoblast differentiation; P:neural tube formation; P:immune response-activating cell surface receptor signaling pathway; P:positive regulation of T cell cytokine production; P:cytoplasmic pattern recognition receptor signaling pathway; P:transforming growth factor beta receptor signaling pathway; P:activation of N-kappaB-inducing kinase activity; P:I-kappaB phosphorylation; P:positive regulation of macroautophagy; P:peptidyl-threonine phosphorylation; P:positive regulation of interleukin-2 production; P:positive regulation of I-kappaB kinase/N-kappaB signaling; P:anoikis; P:positive regulation of JUN kinase activity; P:histone H3 acetylation; P:positive regulation of JNK cascade; P:bone development; P:negative regulation of necroptotic process; P:negative regulation of ripoptosome assembly involved in necroptotic process; P:negative regulation of reactive oxygen species metabolic process; P:negative regulation of apoptotic signaling pathway; magnesium ion binding; MAP kinase activity; MAP kinase kinase activity; MAP kinase kinase kinase activity; ATP binding; MAP kinase kinase kinase kinase activity; phosphatase activator activity; receptor tyrosine kinase binding; identical protein binding; protein serine/threonine kinase activator activity; scaffold protein binding; protein serine kinase activity; plasma membrane; IkappaB kinase complex; postsynaptic density; ATA complex"	"GO:0006468; GO:0007165; GO:0000287; GO:0004672; GO:0004709; GO:0005524; GO:0001525; GO:0001649; GO:0001841; GO:0002429; GO:0002726; GO:0002753; GO:0007179; GO:0007250; GO:0007252; GO:0016239; GO:0018107; GO:0032743; GO:0043123; GO:0043276; GO:0043507; GO:0043966; GO:0046330; GO:0060348; GO:0060546; GO:1902443; GO:2000378; GO:2001234; GO:0000287; GO:0004707; GO:0004708; GO:0004709; GO:0005524; GO:0008349; GO:0019211; GO:0030971; GO:0042802; GO:0043539; GO:0097110; GO:0106310; GO:0005886; GO:0008385; GO:0014069; GO:0140672"
"Pastreoides40871"	4.92097329659934e-16	0.287318368094243	7.40794132123556e-09	0.00832397488467274	0.335918054515115	0.981208213346525	0.684512763194226	148	""	""
"Pastreoides12191"	0.117582812001503	0.962125785729167	8.46190177350259e-09	0.0382203957488193	0.770263567038519	0.695365677251011	0.539511323190125	877	"P:peptide metabolic process; catalytic activity; monooxygenase activity; copper ion binding; protein binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen; membrane; P:peptide amidation; P:response to hypoxia; P:long-chain fatty acid metabolic process; P:regulation of transcription by RNA polymerase II; P:central nervous system development; P:heart development; P:lactation; P:response to pH; P:toxin metabolic process; P:response to xenobiotic stimulus; P:protein amidation; P:ovulation cycle process; P:response to estradiol; P:regulation of actin cytoskeleton organization; P:odontogenesis; P:response to copper ion; P:regulation of protein secretion; P:response to glucocorticoid; P:maternal process involved in female pregnancy; P:limb development; P:fatty acid primary amide biosynthetic process; peptidylglycine monooxygenase activity; peptidylamidoglycolate lyase activity; copper ion binding; calcium ion binding; zinc ion binding; protein kinase binding; identical protein binding; extracellular space; trans-Golgi network; plasma membrane; cell surface; secretory granule membrane; neuron projection; perikaryon; perinuclear region of cytoplasm"	"GO:0006518; GO:0003824; GO:0004497; GO:0005507; GO:0005515; GO:0016715; GO:0016020; GO:0001519; GO:0001666; GO:0001676; GO:0006357; GO:0007417; GO:0007507; GO:0007595; GO:0009268; GO:0009404; GO:0009410; GO:0018032; GO:0022602; GO:0032355; GO:0032956; GO:0042476; GO:0046688; GO:0050708; GO:0051384; GO:0060135; GO:0060173; GO:0062112; GO:0004504; GO:0004598; GO:0005507; GO:0005509; GO:0008270; GO:0019901; GO:0042802; GO:0005615; GO:0005802; GO:0005886; GO:0009986; GO:0030667; GO:0043005; GO:0043204; GO:0048471"
"Pastreoides54274"	0.143356119614197	0.990493697902452	1.44595430097413e-08	0.00337737111107339	0.726151482175923	0.845389251920173	0.58122451452443	175	"P:DNA replication; P:cellular macromolecule metabolic process; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:cellular macromolecule metabolic process; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887"
"Pastreoides23158"	1.75533823317899e-27	2.96983172332458e-06	1.70453183916683e-08	0.112670861226397	0.882351928221139	0.932847646270998	0.869931240274778	8264	"protein binding; chitin binding; extracellular region; P:immune system process; P:cell adhesion; P:signal transduction; P:anatomical structure morphogenesis; P:positive regulation of cell communication; P:cell cycle process; P:reproductive process; P:positive regulation of signaling; P:actin cytoskeleton organization; P:cell differentiation; P:animal organ development; P:negative regulation of biological process; P:positive regulation of transport; P:regulation of cellular component organization; P:regulation of biological quality; protein binding; organic cyclic compound binding; heterocyclic compound binding; plasma membrane; actin cytoskeleton; cell leading edge; cytoplasmic vesicle; protein-containing complex; plasma membrane bounded cell projection"	"GO:0005515; GO:0008061; GO:0005576; GO:0002376; GO:0007155; GO:0007165; GO:0009653; GO:0010647; GO:0022402; GO:0022414; GO:0023056; GO:0030036; GO:0030154; GO:0048513; GO:0048519; GO:0051050; GO:0051128; GO:0065008; GO:0005515; GO:0097159; GO:1901363; GO:0005886; GO:0015629; GO:0031252; GO:0031410; GO:0032991; GO:0120025"
"Pastreoides44322"	0.247253115228764	2.59509060649855e-05	1.89287929368193e-08	0.80841126645949	0.994873332757403	0.270579572326124	0.797148088938273	316	"P:DNA biosynthetic process; DNA-directed DNA polymerase activity; P:DNA biosynthetic process; DNA-directed DNA polymerase activity"	"GO:0071897; GO:0003887; GO:0071897; GO:0003887"
"Pastreoides15744"	0.892299072524605	0.698472728148589	2.61601432243216e-08	0.40685139559134	0.926957712485706	0.526930887417405	1	90	"nucleic acid binding; zinc ion binding; nucleic acid binding; zinc ion binding"	"GO:0003676; GO:0008270; GO:0003676; GO:0008270"
"Pastreoides48451"	9.23321156070181e-06	0.075289685455921	2.86574616916937e-08	0.00567963951566816	0.560914077566134	0.189315080179288	0.0130076509296423	108	"P:intracellular protein transport; P:retrograde transport, endosome to Golgi; P:regulation of catalytic activity; guanyl-nucleotide exchange factor activity; Golgi membrane; cytoplasm; cytosol; membrane; Ric1-Rgp1 guanyl-nucleotide exchange factor complex"	"GO:0006886; GO:0042147; GO:0050790; GO:0005085; GO:0000139; GO:0005737; GO:0005829; GO:0016020; GO:0034066"
"Pastreoides05827"	0.013914735335271	0.0258483367393658	3.5543470294363e-08	0.884815272669927	0.929921245683885	0.874933192861451	0.33174954594222	1414	"P:endosome organization; P:regulation of early endosome to late endosome transport; P:receptor-mediated endocytosis; P:endosome organization; P:response to external stimulus; P:protein transport; P:multicellular organismal process; P:developmental process; P:regulation of early endosome to recycling endosome transport; P:regulation of early endosome to late endosome transport; protein binding; cytosol; plasma membrane; early endosome membrane; azurophil granule membrane; WASH complex"	"GO:0007032; GO:2000641; GO:0006898; GO:0007032; GO:0009605; GO:0015031; GO:0032501; GO:0032502; GO:1902954; GO:2000641; GO:0005515; GO:0005829; GO:0005886; GO:0031901; GO:0035577; GO:0071203"
"Pastreoides55946"	2.95991342914882e-08	0.00679597378878526	6.43143027003213e-08	0.507067372070179	0.00788507768031669	0.578695483211844	0.697695246006927	536	""	""
"Pastreoides06702"	0.00706043403135906	0.704880276684405	6.48558640811784e-08	0.00676280061598309	0.802507385732441	0.549063427877167	0.688289565060232	586	"P:proteolysis; serine-type endopeptidase activity; P:complement activation, lectin pathway; P:cell surface pattern recognition receptor signaling pathway; P:proteolysis; P:positive regulation of opsonization; complement component 4b binding; serine-type endopeptidase activity; identical protein binding; calcium-dependent protein binding; extracellular region; serine-type endopeptidase complex"	"GO:0006508; GO:0004252; GO:0001867; GO:0002752; GO:0006508; GO:1903028; GO:0001855; GO:0004252; GO:0042802; GO:0048306; GO:0005576; GO:1905370"
"Pastreoides06984"	1.58974402674498e-41	7.22106021232363e-26	7.22999038825481e-08	0.627997039217056	0.0128877205477825	0.0798432048056011	0.937258299044964	312	"P:DNA biosynthetic process; DNA-directed DNA polymerase activity; P:DNA biosynthetic process; DNA-directed DNA polymerase activity"	"GO:0071897; GO:0003887; GO:0071897; GO:0003887"
"Pastreoides49155"	0.627479960442531	0.112126401238126	8.59923840888272e-08	0.354900203131641	0.217470479119398	0.896286148784081	0.98642868853102	1010	"P:negative regulation of apoptotic process; protein binding; cytosol"	"GO:0043066; GO:0005515; GO:0005829"
"Pastreoides25875"	0.600574916183135	0.384536578814477	8.86733007246752e-08	0.967372483921401	0.799160281545683	0.863258218466112	0.940154419279232	402	"P:lipid metabolic process; P:catabolic process; P:cell differentiation; P:cellular metabolic process; P:small molecule metabolic process; P:anatomical structure development; P:biological regulation; carboxylic ester hydrolase activity; intracellular anatomical structure"	"GO:0006629; GO:0009056; GO:0030154; GO:0044237; GO:0044281; GO:0048856; GO:0065007; GO:0052689; GO:0005622"
"Pastreoides11869"	0.00266697858994159	0.0154303467202079	1.42530342604107e-07	0.23062328755261	0.932053736093313	0.590497581431335	0.417231518326888	228	""	""
"Pastreoides12209"	0.83340002397837	0.361317869725709	2.023136482887e-07	0.963529472748856	0.857160918036332	0.49641384535288	0.815501633770926	464	"microtubule binding; cilium; microtubule cytoskeleton"	"GO:0008017; GO:0005929; GO:0015630"
"Pastreoides34134"	0.974173049427053	0.354326232155692	2.05561465733571e-07	0.50131054339593	0.838448290710516	0.585707108764133	0.319368244102418	1025	"protein binding; intracellular anatomical structure"	"GO:0005515; GO:0005622"
"Pastreoides29693"	6.67463759655085e-11	0.772328649474802	2.26368630160079e-07	4.94116068778962e-11	0.549815863956207	0.80587624475979	0.0203656017374898	264	""	""
"Pastreoides60199"	1.840654425947e-13	0.0795858840403123	2.3913532564739e-07	0.686716564365374	0.000524733719108058	0.569204516714464	0.885114221795229	111	""	""
"Pastreoides16187"	0.995479301442548	0.799736242025216	2.76397024455595e-07	0.657118013341932	0.269745533380918	0.402966877708285	0.791543377614786	220	""	""
"Pastreoides30277"	1.73708984672527e-129	1.15136841535008e-16	3.61022602628053e-07	0.00638636854839117	0.0385604232663534	0.556511878357895	0.66119155835292	419	"P:phosphatidylinositol dephosphorylation; phosphatase activity; P:endochondral ossification; P:glucose metabolic process; P:phosphatidylinositol biosynthetic process; P:endocytosis; P:actin filament organization; P:brain development; P:negative regulation of DNA replication; P:negative regulation of cell population proliferation; P:response to xenobiotic stimulus; P:post-embryonic development; P:negative regulation of gene expression; P:negative regulation of platelet-derived growth factor receptor signaling pathway; P:negative regulation of neuron projection development; P:BMP signaling pathway; P:inositol trisphosphate metabolic process; P:negative regulation of fibroblast growth factor receptor signaling pathway; P:negative regulation of MAP kinase activity; P:negative regulation of insulin-like growth factor receptor signaling pathway; P:negative regulation of insulin receptor signaling pathway; P:negative regulation of neutrophil chemotaxis; P:ruffle assembly; inositol-polyphosphate 5-phosphatase activity; phosphatidylinositol-3,4,5-trisphosphate binding; SH2 domain binding; Golgi apparatus; cytosol; plasma membrane; nuclear speck; lamellipodium"	"GO:0046856; GO:0016791; GO:0001958; GO:0006006; GO:0006661; GO:0006897; GO:0007015; GO:0007420; GO:0008156; GO:0008285; GO:0009410; GO:0009791; GO:0010629; GO:0010642; GO:0010977; GO:0030509; GO:0032957; GO:0040037; GO:0043407; GO:0043569; GO:0046627; GO:0090024; GO:0097178; GO:0004445; GO:0005547; GO:0042169; GO:0005794; GO:0005829; GO:0005886; GO:0016607; GO:0030027"
"Pastreoides33741"	1.41889061477891e-09	0.018276743656268	5.07408742634461e-07	2.99419646828282e-12	0.770263567038519	0.0207985233530756	0.253310381440865	565	"P:DNA replication; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887"
"Pastreoides12729"	1.94361276436063e-09	6.46758744265151e-09	5.28180410466326e-07	0.133102044584112	0.261949746574135	0.756178450433024	0.548703285079206	1076	"P:negative regulation of transcription by RNA polymerase II; P:cell adhesion; P:homophilic cell adhesion via plasma membrane adhesion molecules; P:embryo implantation; protein binding; nucleus; host cell cytoplasm; intrinsic component of plasma membrane"	"GO:0000122; GO:0007155; GO:0007156; GO:0007566; GO:0005515; GO:0005634; GO:0030430; GO:0031226"
"Pastreoides12731"	1.94361276436063e-09	6.46758744265151e-09	5.28180410466326e-07	0.133102044584112	0.261949746574135	0.756178450433024	0.548703285079206	797	"P:DNA-templated transcription, initiation; P:regulation of transcription by RNA polymerase III; P:metabolic process; P:cellular response to oxidative stress; P:transcription preinitiation complex assembly; RNA polymerase III type 3 promoter sequence-specific DNA binding; exo-alpha-sialidase activity; protein binding; hydrolase activity; hydrolase activity, acting on glycosyl bonds; TBP-class protein binding; metal ion binding; exo-alpha-(2->3)-sialidase activity; exo-alpha-(2->6)-sialidase activity; exo-alpha-(2->8)-sialidase activity; transcription factor TIIIB complex; nucleus; plasma membrane; membrane; integral component of membrane; host cell cytoplasm; anchored component of membrane; transcription preinitiation complex"	"GO:0006352; GO:0006359; GO:0008152; GO:0034599; GO:0070897; GO:0001006; GO:0004308; GO:0005515; GO:0016787; GO:0016798; GO:0017025; GO:0046872; GO:0052794; GO:0052795; GO:0052796; GO:0000126; GO:0005634; GO:0005886; GO:0016020; GO:0016021; GO:0030430; GO:0031225; GO:0097550"
"Pastreoides17953"	7.60513216465925e-15	0.703857365412971	5.58034198680144e-07	3.9663463214424e-05	0.962398556497111	0.944366099014996	0.352539639046003	172	""	""
"Pastreoides27461"	4.7689897023292e-11	0.164431344866198	6.63054917182863e-07	0.282747568536256	0.929921245683885	0.669596279376854	0.0371640061211124	283	"ATP binding; P:response to aluminum ion; P:cellular aluminum ion homeostasis; P:auxin influx; P:aluminum ion transmembrane transport; auxin influx transmembrane transporter activity; auxin efflux transmembrane transporter activity; aluminum ion transmembrane transporter activity; ATPase-coupled transmembrane transporter activity; plasma membrane; plant-type vacuole membrane; integral component of membrane"	"GO:0005524; GO:0010044; GO:0010217; GO:0060919; GO:1902602; GO:0010328; GO:0010329; GO:0015083; GO:0042626; GO:0005886; GO:0009705; GO:0016021"
"Pastreoides11659"	0.605266424197971	0.523205558196075	7.52228016631438e-07	0.078586110073188	0.15500606677019	0.978670082351096	0.34430751894825	1923	"cytoskeletal motor activity; protein binding; ATP binding; myosin complex; P:regulation of the force of heart contraction; P:regulation of heart rate; P:adult heart development; P:regulation of the force of skeletal muscle contraction; P:muscle filament sliding; P:myofibril assembly; P:regulation of slow-twitch skeletal muscle fiber contraction; P:ATP metabolic process; P:atrial cardiac muscle tissue morphogenesis; P:ventricular cardiac muscle tissue morphogenesis; P:cardiac muscle contraction; microfilament motor activity; myosin phosphatase activity; protein kinase binding; cytosol; muscle myosin complex; sarcomere; myosin filament"	"GO:0003774; GO:0005515; GO:0005524; GO:0016459; GO:0002026; GO:0002027; GO:0007512; GO:0014728; GO:0030049; GO:0030239; GO:0031449; GO:0046034; GO:0055009; GO:0055010; GO:0060048; GO:0000146; GO:0017018; GO:0019901; GO:0005829; GO:0005859; GO:0030017; GO:0032982"
"Pastreoides03623"	4.57536922644817e-131	0.113005752348224	8.39556422521001e-07	1.43896436984486e-29	0.44142090750289	0.963662376723605	0.435824573393382	656	""	""
"Pastreoides31270"	0.57962372578247	0.913481250039842	9.11075640986471e-07	0.979624113862394	0.812421808342243	0.996385725958619	1	631	"membrane; membrane"	"GO:0016020; GO:0016020"
"Pastreoides41206"	0.487294478439929	0.00180122413938407	1.12990220729035e-06	0.0488024070849447	0.95449494994016	0.861068488241279	1	472	"P:protein ubiquitination; ubiquitin-protein transferase activity; membrane"	"GO:0016567; GO:0004842; GO:0016020"
"Pastreoides03301"	0.5419199217525	0.989919061332671	1.29356966864756e-06	0.20917992637745	0.764023012761239	0.882313796659696	0.99251988805373	197	"P:proteolysis involved in cellular protein catabolic process; threonine-type endopeptidase activity; proteasome core complex; P:response to organonitrogen compound; P:proteasomal protein catabolic process; P:response to organic cyclic compound; threonine-type endopeptidase activity; nucleoplasm; cytosol; proteasome core complex, beta-subunit complex"	"GO:0051603; GO:0004298; GO:0005839; GO:0010243; GO:0010498; GO:0014070; GO:0004298; GO:0005654; GO:0005829; GO:0019774"
"Pastreoides24218"	2.01928910328702e-47	1.28482863578461e-12	1.33937963631782e-06	0.308544772616187	0.606290659301515	0.866941562585489	0.561115451639042	1254	"P:biological; process; molecular; function; cellular; component; membrane; integral component of membrane"	"GO:0008150; GO:0003674; GO:0005575; GO:0016020; GO:0016021"
"Pastreoides42269"	0.302966854849745	1.39309719325239e-07	1.65061729441433e-06	0.670781994778568	0.0832459873478993	0.403915107849676	1	397	"P:protein polyubiquitination; P:base-excision repair; P:protein monoubiquitination; P:negative regulation of mitochondrial fusion; P:histone ubiquitination; P:positive regulation of protein ubiquitination; P:circadian regulation of gene expression; P:positive regulation of mitophagy in response to mitochondrial depolarization; protein binding; ubiquitin protein ligase activity; extracellular region; nucleoplasm; cytosol; secretory granule"	"GO:0000209; GO:0006284; GO:0006513; GO:0010637; GO:0016574; GO:0031398; GO:0032922; GO:0098779; GO:0005515; GO:0061630; GO:0005576; GO:0005654; GO:0005829; GO:0030141"
"Pastreoides49059"	0.193630306813537	0.0101236167406257	1.65870007217864e-06	0.0261786906749373	0.418696562373444	0.167264821883102	0.953978822813608	265	""	""
"Pastreoides29724"	5.02518054888115e-06	0.361118888052865	1.6885407711032e-06	0.465171474942895	0.424164529931264	0.606203749626332	0.716939705231049	470	"P:positive regulation of transcription, DNA-templated; DNA binding; nucleoplasm; nucleolus; secretory granule"	"GO:0045893; GO:0003677; GO:0005654; GO:0005730; GO:0030141"
