"gene"	"adj.pval.Origin"	"adj.pval.Treatment"	"adj.pval.LifeStage"	"adj.pval.Origin_x_Treatment"	"adj.pval.Origin_x_LifeStage"	"adj.pval.Treatment_x_LifeStage"	"adj.pval.Origin_x_Treatment_x_LifeStage"	"Length"	"GO_Name"	"GO_IDs"
"Pastreoides56760"	1.3880858280525e-71	2.1924000489267e-36	1.64102708517332e-12	6.98582682316709e-08	0.837484497696276	0.000142767952590091	1	447	"protein binding; P:positive regulation of epithelial cell migration; P:microtubule organizing center organization; P:regulation of protein localization; P:establishment of apical/basal cell polarity; P:intracellular signal transduction; P:myelination; P:regulation of microtubule cytoskeleton organization; P:tight junction assembly; protein binding; cytosol; bicellular tight junction; apical plasma membrane; centriolar satellite; subapical complex; perinuclear region of cytoplasm"	"GO:0005515; GO:0010634; GO:0031023; GO:0032880; GO:0035089; GO:0035556; GO:0042552; GO:0070507; GO:0120192; GO:0005515; GO:0005829; GO:0005923; GO:0016324; GO:0034451; GO:0035003; GO:0048471"
"Pastreoides17469"	1.37333544081897e-39	2.77749498162774e-07	0.00137079676599787	7.24339818206362e-08	0.526971701551899	0.175393285640828	1	81	"nucleic acid binding; nucleic acid binding"	"GO:0003676; GO:0003676"
"Pastreoides16590"	2.58473455284991e-21	0.512565032838533	0.00147025770884407	7.46632692643658e-08	0.217015302752786	0.196945453000937	0.919576983252536	187	""	""
"Pastreoides03540"	3.40959891003788e-53	1.97310139384173e-21	0.00372140770933383	8.10354847778311e-08	0.906008449339097	0.727726612193762	1	836	"P:intracellular protein transport; P:vacuole organization; cytoplasm; P:endosome to lysosome transport; P:viral entry into host cell; P:autophagosome maturation; P:vacuole fusion; actin binding; lysosome; late endosome; vacuolar membrane; actin filament; AP-3 adaptor complex; clathrin-coated vesicle; HOPS complex; early endosome membrane; ORVET complex; recycling endosome"	"GO:0006886; GO:0007033; GO:0005737; GO:0008333; GO:0046718; GO:0097352; GO:0097576; GO:0003779; GO:0005764; GO:0005770; GO:0005774; GO:0005884; GO:0030123; GO:0030136; GO:0030897; GO:0031901; GO:0033263; GO:0055037"
"Pastreoides30729"	1.81369539486773e-14	0.0171246293439597	0.194343050380918	8.10354847778311e-08	0.929535388529985	0.861693045798848	0.824656030250789	272	"P:positive regulation of immune system process; P:double-strand break repair via nonhomologous end joining; P:protein phosphorylation; P:organelle organization; P:regulation of gene expression; P:positive regulation of macromolecule metabolic process; P:T cell differentiation; P:positive regulation of cellular metabolic process; P:V(D)J recombination; P:regulation of cell population proliferation; P:ribosome biogenesis; P:positive regulation of cell differentiation; P:negative regulation of cellular process; P:positive regulation of nitrogen compound metabolic process; P:regulation of primary metabolic process; P:regulation of response to stress; P:regulation of hemopoiesis; nucleic acid binding; protein kinase activity; protein binding; nucleus; protein-containing complex"	"GO:0002684; GO:0006303; GO:0006468; GO:0006996; GO:0010468; GO:0010604; GO:0030217; GO:0031325; GO:0033151; GO:0042127; GO:0042254; GO:0045597; GO:0048523; GO:0051173; GO:0080090; GO:0080134; GO:1903706; GO:0003676; GO:0004672; GO:0005515; GO:0005634; GO:0032991"
"Pastreoides38021"	0.636104782990496	0.669755228941717	0.0584186935443409	8.10354847778311e-08	0.305538147145743	0.953197125168854	0.796543162205609	160	""	""
"Pastreoides27519"	4.1260319098019e-21	4.42285975354435e-06	0.380484749148726	8.55545127671145e-08	0.772877095168219	0.903033356816373	0.965162041374877	229	"structural constituent of ribosome; mitochondrion; ribosome; intracellular organelle lumen"	"GO:0003735; GO:0005739; GO:0005840; GO:0070013"
"Pastreoides21450"	1.47266972378651e-228	1.56440700789473e-102	0.966621973314587	9.66181216845868e-08	0.526864881904597	0.801987351657556	0.86978780129383	314	"P:translation; RNA binding; structural constituent of ribosome; transferase activity; ribosome; large ribosomal subunit; P:translation; RNA binding; mitochondrial inner membrane; large ribosomal subunit; intracellular organelle lumen"	"GO:0006412; GO:0003723; GO:0003735; GO:0016740; GO:0005840; GO:0015934; GO:0006412; GO:0003723; GO:0005743; GO:0015934; GO:0070013"
"Pastreoides12043"	7.42331121111387e-20	1.16262195498861e-05	0.54345425026214	1.42113199766866e-07	0.0893067114840478	0.95031493290354	0.603814741460209	320	""	""
"Pastreoides43117"	0.48071417202771	0.047118789338797	0.060072962701015	1.66668749128388e-07	0.769485281436408	0.554587747875254	0.910727730976902	372	""	""
"Pastreoides04772"	4.3794257577547e-56	4.05599646195712e-05	0.0413658805352326	1.80115774977949e-07	0.432526198940944	0.232972647095349	1	364	"P:activation of innate immune response; P:positive regulation of type I interferon production; P:immune system process; P:regulation of response to biotic stimulus; P:regulation of gene expression; P:positive regulation of macromolecule metabolic process; P:positive regulation of macroautophagy; P:regulation of defense response; P:regulation of response to external stimulus; P:protein complex oligomerization; P:cellular response to organic substance; cyclic-di-GMP binding; protein homodimerization activity; 2',3'-cyclic GMP-AMP binding; endoplasmic reticulum; integral component of membrane; cytoplasmic vesicle membrane; bounding membrane of organelle"	"GO:0002218; GO:0032481; GO:0002376; GO:0002831; GO:0010468; GO:0010604; GO:0016239; GO:0031347; GO:0032101; GO:0051259; GO:0071310; GO:0035438; GO:0042803; GO:0061507; GO:0005783; GO:0016021; GO:0030659; GO:0098588"
"Pastreoides12624"	5.9033413397991e-08	0.195092204770318	2.76142118266799e-11	1.92675917047385e-07	0.911251232024849	0.842651073240088	0.137977377318495	443	"P:deoxyribonucleotide biosynthetic process; P:deoxyribonucleotide biosynthetic process; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor; cytosol"	"GO:0009263; GO:0009263; GO:0004748; GO:0005829"
"Pastreoides54260"	0.0425185913355696	0.622778098120415	0.0585412491700709	2.1219790652997e-07	0.00950303613855323	0.441148009973469	1	369	""	""
"Pastreoides36476"	1.91740622699695e-05	0.0799496904025215	0.456778375861106	3.74951674708392e-07	0.962398556497111	0.306387924236845	0.938427591245291	1373	"P:chromatin remodeling; protein binding; ER complex; P:neural fold formation; P:neural tube closure; P:DNA metabolic process; P:chromatin remodeling; P:single fertilization; P:positive regulation of transcription elongation from RNA polymerase II promoter; P:histone H3 acetylation; P:inner ear receptor cell stereocilium organization; P:cochlea development; P:execution phase of apoptosis; transcription coregulator activity; H3 histone acetyltransferase activity; lysine-acetylated histone binding; histone crotonyltransferase activity; ATP-dependent chromatin remodeler activity; SAGA complex; chromosome, centromeric region; euchromatin; cytosol; SLIK (SAGA-like) complex; ER complex; ADA complex"	"GO:0006338; GO:0005515; GO:0090537; GO:0001842; GO:0001843; GO:0006259; GO:0006338; GO:0007338; GO:0032968; GO:0043966; GO:0060122; GO:0090102; GO:0097194; GO:0003712; GO:0010484; GO:0070577; GO:0140068; GO:0140658; GO:0000124; GO:0000775; GO:0000791; GO:0005829; GO:0046695; GO:0090537; GO:0140671"
"Pastreoides10683"	0.20107470793617	0.537975881153169	0.44034686623649	3.82963623341725e-07	0.550751378647391	0.933905845689941	0.982270812787384	398	"calcium ion binding; catalytic activity"	"GO:0005509; GO:0003824"
"Pastreoides13913"	5.0632957375795e-12	0.716042537619832	0.457315725820992	3.92993068803429e-07	0.731621101528972	0.727726612193762	0.660674977774539	381	"P:adhesion of symbiont to host cell; P:cell-cell adhesion; heparin binding; host cell surface receptor binding; extracellular region; extracellular space; plasma membrane; bicellular tight junction; membrane; integral component of membrane; apical plasma membrane; rhoptry; cell junction; cytoplasmic vesicle; host-symbiont bicellular tight junction; rhoptry neck"	"GO:0044650; GO:0098609; GO:0008201; GO:0046789; GO:0005576; GO:0005615; GO:0005886; GO:0005923; GO:0016020; GO:0016021; GO:0016324; GO:0020008; GO:0030054; GO:0031410; GO:0044647; GO:1990225"
"Pastreoides22778"	0.932885801096528	0.00979603600085853	0.778885989372499	3.93154975778526e-07	0.392843678442019	0.948053321149212	0.173006237281265	2250	"P:microtubule anchoring at centrosome; P:cilium assembly; P:protein localization to centrosome; centrosome; P:microtubule cytoskeleton organization; P:nervous system development; P:cellular localization; P:cilium assembly; centrosome; cilium"	"GO:0034454; GO:0060271; GO:0071539; GO:0005813; GO:0000226; GO:0007399; GO:0051641; GO:0060271; GO:0005813; GO:0005929"
"Pastreoides51476"	0.000125822296364342	4.41736325693922e-22	0.290624128071022	4.62872679858998e-07	0.936368998194096	0.22638435277836	1	424	""	""
"Pastreoides03002"	0.902303714408361	0.992868681110457	9.69723242716256e-05	7.28388429616513e-07	0.67323282105043	0.227932948121648	0.644844250530607	100	"P:intermediate filament cytoskeleton organization; actin binding; calcium ion binding; microtubule binding; membrane; cell projection; P:intermediate filament cytoskeleton organization; actin binding; calcium ion binding; microtubule binding; membrane; cell projection"	"GO:0045104; GO:0003779; GO:0005509; GO:0008017; GO:0016020; GO:0042995; GO:0045104; GO:0003779; GO:0005509; GO:0008017; GO:0016020; GO:0042995"
"Pastreoides64575"	0.172541526833495	2.20010309012961e-77	4.18680978447993e-127	9.61154220805253e-07	3.1572748185055e-13	1.09064366066555e-54	0.00167288549245576	526	"P:ATP synthesis coupled proton transport; electron transfer activity; proton transmembrane transporter activity; oxidoreductase activity; membrane; proton-transporting ATP synthase complex, coupling factor (o); P:ATP synthesis coupled electron transport; NADH dehydrogenase (ubiquinone) activity; mitochondrial inner membrane; integral component of membrane; respirasome"	"GO:0015986; GO:0009055; GO:0015078; GO:0016491; GO:0016020; GO:0045263; GO:0042773; GO:0008137; GO:0005743; GO:0016021; GO:0070469"
"Pastreoides02267"	0.000833424872075236	7.72651502470672e-07	0.115104734897364	9.6595910333488e-07	0.857160685488739	0.905704626571958	0.57132913697665	947	"P:hematopoietic progenitor cell differentiation; protein binding; cellular; component"	"GO:0002244; GO:0005515; GO:0005575"
"Pastreoides17838"	0.804284850322757	0.00547722848269158	4.0141965856184e-21	1.00048945172136e-06	0.770263567038519	0.602280644552711	0.544533224591132	969	"P:anatomical structure development; P:regulation of cellular process; P:localization; cellular anatomical entity"	"GO:0048856; GO:0050794; GO:0051179; GO:0110165"
"Pastreoides09119"	0.115155663801775	0.161218211703766	0.789868595385334	1.15517484456282e-06	0.718947967425242	0.999027565841752	0.838937442764267	259	""	""
"Pastreoides15206"	0.000139524018567971	0.0717230685414173	1.3140396072421e-05	1.50903914158904e-06	0.22007092227587	0.592129018359284	0.837824562963864	390	"P:endocytic recycling; P:regulation of cytokinesis; P:positive regulation of cilium assembly; P:positive regulation of protein localization to cilium; protein binding; early endosome; centrosome; midbody; retromer complex; ciliary basal body; recycling endosome"	"GO:0032456; GO:0032465; GO:0045724; GO:1903566; GO:0005515; GO:0005769; GO:0005813; GO:0030496; GO:0030904; GO:0036064; GO:0055037"
"Pastreoides11933"	0.716334988902486	0.0640227546841031	0.462652197242029	1.70381398966783e-06	0.860255442301888	0.778804999575924	0.259019499653942	284	"nucleotidyltransferase activity; nucleotidyltransferase activity"	"GO:0016779; GO:0016779"
"Pastreoides05592"	0.992853403625805	0.721784190263181	0.97239037780704	1.81819358528094e-06	0.384803620048039	0.637404488323376	0.962699551385674	435	"protein binding; P:cellular protein modification process; P:proteolysis; ubiquitin-protein transferase activity; protein binding; cytosol"	"GO:0005515; GO:0006464; GO:0006508; GO:0004842; GO:0005515; GO:0005829"
"Pastreoides21356"	0.0112678099638505	0.0214324057687958	0.91803057005886	1.81819358528094e-06	0.697196255098998	0.731427309995322	1	138	"P:cytoskeleton organization; P:regulation of cell shape; P:cell migration; P:heart contraction; protein kinase binding; small GTPase binding; cytosol"	"GO:0007010; GO:0008360; GO:0016477; GO:0060047; GO:0019901; GO:0031267; GO:0005829"
"Pastreoides33900"	2.09963760411044e-77	7.96401574250359e-08	0.00545282476992871	1.81819358528094e-06	0.946542045705547	0.156666913853633	0.31139994905449	624	""	""
"Pastreoides03970"	0.00517675605151955	0.00601663098592335	0.724677456689522	1.86627716322824e-06	0.770263567038519	0.820078891331855	0.339699277287257	1059	"P:spindle organization; P:establishment or maintenance of microtubule cytoskeleton polarity; P:microtubule polymerization; microtubule plus-end binding; microtubule plus end polymerase; P:cytoplasmic translation; P:spindle organization; P:centrosome cycle; P:locomotory behavior; P:visual learning; P:mRNA localization resulting in posttranscriptional regulation of gene expression; P:ribonucleoprotein complex assembly; P:establishment or maintenance of microtubule cytoskeleton polarity; P:central nervous system myelin formation; P:positive regulation of endocytosis; P:habituation; P:oogenesis; P:excitatory postsynaptic potential; P:long-term synaptic potentiation; P:positive regulation of microtubule nucleation; P:dendritic spine maintenance; P:microtubule cytoskeleton organization involved in mitosis; microtubule binding; ribonucleoprotein complex binding; kinetochore; spindle pole; nucleolus; centrosome; plasma membrane; dendrite; protein-containing complex; microtubule plus-end; perikaryon; neuronal ribonucleoprotein granule"	"GO:0007051; GO:0030951; GO:0046785; GO:0051010; GO:0061863; GO:0002181; GO:0007051; GO:0007098; GO:0007626; GO:0008542; GO:0010609; GO:0022618; GO:0030951; GO:0032289; GO:0045807; GO:0046959; GO:0048477; GO:0060079; GO:0060291; GO:0090063; GO:0097062; GO:1902850; GO:0008017; GO:0043021; GO:0000776; GO:0000922; GO:0005730; GO:0005813; GO:0005886; GO:0030425; GO:0032991; GO:0035371; GO:0043204; GO:0071598"
"Pastreoides09053"	3.19926930178719e-12	0.835060601382846	0.701690631190202	2.12768854860498e-06	0.844118885070035	0.999931545357191	0.993618428598981	138	"P:positive regulation of angiogenesis; nucleus"	"GO:0045766; GO:0005634"
"Pastreoides09784"	1.35771012450688e-24	0.050994320519657	1.73481781914157e-18	2.14813045604052e-06	0.85056140810552	0.801987351657556	0.184690086631277	373	""	""
"Pastreoides55948"	7.40594994879257e-11	0.0328318251794527	0.00187679371302077	2.4223481964298e-06	0.665967525184279	0.331291426361507	0.874582424126818	124	""	""
"Pastreoides24375"	2.38668411959932e-05	0.110526406114842	2.06852905882884e-117	2.95889342826316e-06	0.617045164793186	0.100193107807594	0.865906009755379	289	""	""
"Pastreoides05597"	0.114105776674971	0.328062173244955	0.973226480048235	3.44554014262263e-06	0.658346195028739	0.639180468271718	0.615367555514133	164	"transferase activity; transferase activity"	"GO:0016740; GO:0016740"
"Pastreoides13614"	0.000290425774269108	6.33477374150391e-14	0.0111173127993042	5.08637668263038e-06	0.103093066228734	0.4053347724425	0.259928987603536	271	"P:DNA replication; P:cellular macromolecule metabolic process; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:cellular macromolecule metabolic process; P:DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887"
"Pastreoides48679"	6.53279433947385e-09	2.08450564440095e-11	0.527251420647874	5.11133086079293e-06	0.528780020094762	1	0.844076708478317	4762	"protein binding; metal ion binding; P:transmembrane transport; nucleotide binding; ATP binding; AB-type transporter activity; membrane; integral component of membrane"	"GO:0005515; GO:0046872; GO:0055085; GO:0000166; GO:0005524; GO:0140359; GO:0016020; GO:0016021"
"Pastreoides16054"	0.0407593778530699	0.846823831061964	9.48990796037827e-31	6.41538829458328e-06	0.810280610012027	0.88691736037462	0.960360870624946	982	"P:centriole replication; P:regulation of cilium assembly; P:centriole replication; P:centrosome separation; P:mitotic cytokinetic process; protein domain specific binding; centrosome; centriole; cytosol"	"GO:0007099; GO:1902017; GO:0007099; GO:0051299; GO:1902410; GO:0019904; GO:0005813; GO:0005814; GO:0005829"
"Pastreoides17076"	6.21029509898951e-135	0.00389619471494519	0.0931938574872622	6.41538829458328e-06	0.986982446835362	0.175393285640828	0.291472013464121	737	"protein binding; P:cell adhesion; P:signal transduction; P:regulation of anatomical structure morphogenesis; P:cell differentiation; P:nervous system process; P:regulation of cellular component organization; P:regulation of multicellular organismal development; protein binding; extracellular region; basement membrane; cell cortex; membrane; cell junction"	"GO:0005515; GO:0007155; GO:0007165; GO:0022603; GO:0030154; GO:0050877; GO:0051128; GO:2000026; GO:0005515; GO:0005576; GO:0005604; GO:0005938; GO:0016020; GO:0030054"
"Pastreoides01149"	1.30548944876782e-08	3.85373091741819e-08	0.676932505358398	6.96085920817565e-06	0.0366108479972255	0.962394159552701	1	166	"binding; binding"	"GO:0005488; GO:0005488"
"Pastreoides36020"	0.892925420564907	0.491378593371428	0.00721023530641749	6.96085920817565e-06	0.7757225636041	0.817193425937716	0.708877268433154	940	"nucleus; P:inner cell mass cell proliferation; P:transcription by RNA polymerase II; P:erythrocyte differentiation; P:positive regulation of chromosome segregation; P:positive regulation of chromosome separation; enzyme activator activity; transmembrane receptor protein tyrosine kinase inhibitor activity; histone deacetylase regulator activity; methylated histone binding; bHLH transcription factor binding; condensed nuclear chromosome; condensin complex; nuclear speck"	"GO:0005634; GO:0001833; GO:0006366; GO:0030218; GO:0051984; GO:1905820; GO:0008047; GO:0030293; GO:0035033; GO:0035064; GO:0043425; GO:0000794; GO:0000796; GO:0016607"
"Pastreoides02895"	3.06522302731804e-13	1.8970029835504e-15	0.518452400847502	8.23206746089063e-06	0.0763588970021174	0.783741491351078	0.00882376920291172	356	"nucleotide binding; helicase activity; ATP binding; hydrolase activity; nucleotide binding; helicase activity; ATP binding; hydrolase activity"	"GO:0000166; GO:0004386; GO:0005524; GO:0016787; GO:0000166; GO:0004386; GO:0005524; GO:0016787"
"Pastreoides00028"	1.21502119866263e-05	0.885788651023247	0.964367082293567	8.24578276531812e-06	0.921475699849425	0.229912527969485	0.000100739516656737	179	"DNA binding; metal ion binding; DNA binding; metal ion binding"	"GO:0003677; GO:0046872; GO:0003677; GO:0046872"
"Pastreoides34304"	3.05332056187283e-09	0.569602060374749	0.000291021132007941	9.29280861397337e-06	0.0539037496384452	0.963662376723605	0.516160003513814	625	"P:signal transduction; P:intracellular signal transduction; P:regulation of cellular process; protein binding; cytoplasm"	"GO:0007165; GO:0035556; GO:0050794; GO:0005515; GO:0005737"
"Pastreoides24554"	1.51399454404971e-06	2.97465217963854e-13	0.980610914621752	9.55701062798791e-06	0.540110800916758	0.908843580347725	0.368814909154679	250	"methyltransferase activity; P:methylation; P:cellular carbohydrate metabolic process; P:cellular detoxification; methyltransferase activity; transferase activity; trans-aconitate 3-methyltransferase activity; nucleus; cytoplasm; cytosol"	"GO:0008168; GO:0032259; GO:0044262; GO:1990748; GO:0008168; GO:0016740; GO:0046547; GO:0005634; GO:0005737; GO:0005829"
"Pastreoides30323"	5.09879967890311e-22	0.779213678766723	0.729486598830581	9.88772579285281e-06	0.355577913257841	0.704994350544833	1	225	"P:cellular process; nuclear envelope; membrane"	"GO:0009987; GO:0005635; GO:0016020"
"Pastreoides02455"	0.241075945651176	1.34733310519216e-07	0.00837712657187197	9.97742297294736e-06	0.986982446835362	0.891808163221277	0.0895936299009906	1523	"P:signal transduction; GTPase activator activity; P:positive regulation of cellular process; protein binding; ion binding; Golgi apparatus; membrane"	"GO:0007165; GO:0005096; GO:0048522; GO:0005515; GO:0043167; GO:0005794; GO:0016020"
"Pastreoides00027"	7.9888009868276e-06	0.964440705565626	0.955129641344168	1.06562912616742e-05	0.785748127245657	0.228854756058784	0.00015601147037834	241	"fatty acid elongase activity; integral component of membrane; P:fatty acid elongation, saturated fatty acid; P:fatty acid elongation, polyunsaturated fatty acid; P:very long-chain fatty acid biosynthetic process; P:organonitrogen compound biosynthetic process; protein binding; fatty acid elongase activity; integral component of endoplasmic reticulum membrane; dendritic tree"	"GO:0009922; GO:0016021; GO:0019367; GO:0034626; GO:0042761; GO:1901566; GO:0005515; GO:0009922; GO:0030176; GO:0097447"
"Pastreoides29769"	7.03059381471452e-09	3.16675306449965e-08	0.533962798562609	1.08211368343226e-05	0.549727148772702	0.999931545357191	0.385421928436746	285	"oxidoreductase activity; P:cellular process; P:defense response to bacterium; oxidoreductase activity"	"GO:0016491; GO:0009987; GO:0042742; GO:0016491"
"Pastreoides01363"	1.3648337920887e-14	0.000208401583703713	0.00288115572927558	1.15110758609225e-05	0.87050161096907	0.405457940324942	1	335	""	""
"Pastreoides52987"	6.59677220926458e-26	0.00168554856284751	0.286175266854799	1.21091894259489e-05	0.0153924908137533	0.565099905172876	0.631124962829189	795	"P:DNA integration; nucleic acid binding; P:positive regulation of cellular process; P:nucleic acid metabolic process; binding; hydrolase activity; intracellular anatomical structure"	"GO:0015074; GO:0003676; GO:0048522; GO:0090304; GO:0005488; GO:0016787; GO:0005622"
"Pastreoides56593"	7.79572664764378e-17	0.191983221132348	0.0489548719477298	1.21091894259489e-05	0.958295108672628	0.254412011136248	0.712726174868335	928	"P:protein phosphorylation; protein kinase activity; ATP binding; P:positive regulation of signal transduction; P:phosphorylation; protein kinase activity; plasma membrane region"	"GO:0006468; GO:0004672; GO:0005524; GO:0009967; GO:0016310; GO:0004672; GO:0098590"
"Pastreoides36516"	4.43402921856794e-24	2.72158151038598e-16	0.115733419724536	1.22725121857153e-05	0.656767488234406	0.37856760533998	0.757547690602829	135	""	""
"Pastreoides16804"	6.91721897751356e-25	0.47590221204359	0.297393294256782	1.24083811815893e-05	0.665589589336553	5.30633403974469e-05	1	821	"P:DNA recombination; P:DNA integration; DNA binding; metal ion binding; P:DNA recombination; P:DNA integration; P:viral genome integration into host DNA; P:viral entry into host cell; P:establishment of integrated proviral latency; DNA binding"	"GO:0006310; GO:0015074; GO:0003677; GO:0046872; GO:0006310; GO:0015074; GO:0044826; GO:0046718; GO:0075713; GO:0003677"
"Pastreoides19272"	0.918861456429377	0.545781932587537	0.301601438860328	1.65149349864504e-05	0.608017153071259	0.668176994534896	1	361	"P:vesicle-mediated transport; guanyl-nucleotide exchange factor activity; P:regulation of protein transport; guanyl-nucleotide exchange factor activity; GTPase activating protein binding; cytosol; plasma membrane"	"GO:0016192; GO:0005085; GO:0051223; GO:0005085; GO:0032794; GO:0005829; GO:0005886"
"Pastreoides19310"	0.000577550423401405	0.00258719140023143	0.921181814826247	1.72460692043633e-05	0.932053736093313	0.861693045798848	1	916	"RNA binding; P:germ cell migration; nucleic acid binding; nucleus; chromosome"	"GO:0003723; GO:0008354; GO:0003676; GO:0005634; GO:0005694"
"Pastreoides47627"	1.74088555430925e-73	3.60394064228372e-22	1.08249238698412e-38	1.81608999101789e-05	1.25834822122131e-07	0.0941726867362292	0.606995624309618	424	"P:deoxyribonucleotide biosynthetic process; P:deoxyribonucleotide biosynthetic process; P:deoxyribonucleotide biosynthetic process"	"GO:0009263; GO:0009263; GO:0009263"
"Pastreoides54466"	3.11230764313438e-26	0.365542051469606	3.1531446126723e-10	1.85244781593682e-05	0.917693843664586	0.778915223913177	1	527	"P:DNA replication; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity; P:DNA replication; P:DNA biosynthetic process; nucleotide binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0071897; GO:0000166; GO:0003677; GO:0003887"
"Pastreoides41114"	0.00250222197169954	0.000825548840199834	0.244868880480202	1.93699285140796e-05	0.731621101528972	0.219038788120705	0.125955604158342	2062	"cytoskeletal motor activity; protein binding; ATP binding; cytoskeleton; myosin complex; P:phagolysosome assembly; P:intracellular protein transport; P:actin filament organization; P:visual perception; P:sensory perception of sound; P:chaeta morphogenesis; P:imaginal disc-derived wing vein morphogenesis; P:actin filament-based movement; P:follicle cell microvillus organization; P:chitin-based larval cuticle pattern formation; P:imaginal disc-derived wing hair organization; P:eye photoreceptor cell development; P:filopodium assembly; P:antennal morphogenesis; P:equilibrioception; P:pigment granule transport; P:auditory receptor cell stereocilium organization; calmodulin binding; ATP binding; protein domain specific binding; spectrin binding; myosin light chain binding; cadherin binding; actin filament binding; plus-end directed microfilament motor activity; photoreceptor outer segment; photoreceptor inner segment; lysosomal membrane; cytosol; microvillus; apical plasma membrane; myosin VII complex; photoreceptor connecting cilium; female germline ring canal outer rim; melanosome; apical cortex; basal cortex; synapse; micropyle; stereocilium base"	"GO:0003774; GO:0005515; GO:0005524; GO:0005856; GO:0016459; GO:0001845; GO:0006886; GO:0007015; GO:0007601; GO:0007605; GO:0008407; GO:0008586; GO:0030048; GO:0032529; GO:0035293; GO:0035317; GO:0042462; GO:0046847; GO:0048800; GO:0050957; GO:0051904; GO:0060088; GO:0005516; GO:0005524; GO:0019904; GO:0030507; GO:0032027; GO:0045296; GO:0051015; GO:0060002; GO:0001750; GO:0001917; GO:0005765; GO:0005829; GO:0005902; GO:0016324; GO:0031477; GO:0032391; GO:0035182; GO:0042470; GO:0045179; GO:0045180; GO:0045202; GO:0070825; GO:0120044"
"Pastreoides08115"	0.0011041638637827	8.09986955552454e-09	0.611369334271741	2.06046186965689e-05	0.216638231044148	0.0317727238939283	0.999556105744183	85	""	""
"Pastreoides40428"	4.24276437512999e-07	5.63432347386435e-11	0.0688723304156403	2.1228227679057e-05	0.280670907810685	0.175393285640828	0.386212743707012	330	"P:DNA recombination; P:DNA integration; DNA binding; P:DNA recombination; P:DNA integration; DNA binding"	"GO:0006310; GO:0015074; GO:0003677; GO:0006310; GO:0015074; GO:0003677"
"Pastreoides05746"	1.5828848464624e-05	0.870666663681481	0.824642807020822	2.14892988730122e-05	0.822407996549503	0.900425415137594	1	759	"protein binding; P:gamma-aminobutyric acid signaling pathway; P:protein ubiquitination; P:sleep; P:negative regulation of Ras protein signal transduction; P:triglyceride homeostasis; P:positive regulation of glycogen metabolic process; small GTPase binding; Golgi apparatus; ul3-RING ubiquitin ligase complex; recycling endosome membrane"	"GO:0005515; GO:0007214; GO:0016567; GO:0030431; GO:0046580; GO:0070328; GO:0070875; GO:0031267; GO:0005794; GO:0031463; GO:0055038"
"Pastreoides39506"	0.773551470660953	6.60744839117387e-19	9.39006449840228e-05	2.44384305448219e-05	0.909273876646593	0.516824794119696	0.825729504811055	680	"ubiquitin-protein transferase activity; ATP binding; ATP hydrolysis activity; P:protein ubiquitination; P:multicellular organismal process; transferase activity; intracellular anatomical structure"	"GO:0004842; GO:0005524; GO:0016887; GO:0016567; GO:0032501; GO:0016740; GO:0005622"
"Pastreoides13661"	0.322683256930423	0.245526512590766	1.30372194017168e-09	2.47309460175192e-05	0.822407996549503	0.876898161247873	1	717	"P:regulation of transcription, DNA-templated; P:biological; process; molecular; function; metal ion binding; protein dimerization activity; cellular; component; nucleus"	"GO:0006355; GO:0008150; GO:0003674; GO:0046872; GO:0046983; GO:0005575; GO:0005634"
"Pastreoides05689"	0.0103441899361915	0.405708256900212	0.121376043396442	2.48741954695406e-05	0.973592605681517	0.0606523706786803	0.859976523747693	1247	"protein binding; P:biological; process; molecular; function; calcium ion binding; metal ion binding; cellular; component"	"GO:0005515; GO:0008150; GO:0003674; GO:0005509; GO:0046872; GO:0005575"
"Pastreoides29774"	0.607307602238609	0.976416538905755	0.251062443302211	2.59403861947097e-05	0.982559065156758	0.801987351657556	1	1166	"cellular anatomical entity"	"GO:0110165"
"Pastreoides64574"	0.916870188143168	1.24103786691667e-07	3.45821546696654e-15	2.5950069592863e-05	0.208737016288369	1.39848802255057e-05	1	143	"P:aerobic electron transport chain; P:respiratory electron transport chain; cytochrome-c oxidase activity; electron transfer activity; membrane; P:aerobic respiration; P:respiratory electron transport chain; mitochondrial membrane"	"GO:0019646; GO:0022904; GO:0004129; GO:0009055; GO:0016020; GO:0009060; GO:0022904; GO:0031966"
