"gene"	"adj.pval.Origin"	"adj.pval.Treatment"	"adj.pval.LifeStage"	"adj.pval.Origin_x_Treatment"	"adj.pval.Origin_x_LifeStage"	"adj.pval.Treatment_x_LifeStage"	"adj.pval.Origin_x_Treatment_x_LifeStage"	"Length"	"GO_Name"	"GO_IDs"
"Pastreoides32999"	0.276728909528996	1.20984100477239e-08	0.918208702392646	0.000327884157558371	0.864430214609613	0.665934210532626	0.474468163743835	417	"catalytic activity"	"GO:0003824"
"Pastreoides47624"	0.710038540381702	1.49365704438965e-08	0.00047275907857722	0.372140068617167	0.826967085471123	0.987727870057304	0.699728750779615	322	""	""
"Pastreoides16356"	0.609765752450444	1.86042395202938e-08	0.00215946006926898	0.830878857841301	0.630560301018377	0.605095719769368	0.525112978520344	3120	"intracellular transport; protein binding; nitrogen compound metabolic process; protein transport; regulation of metabolic process; regulation of localization; macromolecule metabolic process; cellular metabolic process; primary metabolic process; intracellular transport; positive regulation of cellular process; binding; transferase activity; catalytic activity, acting on a protein; nuclear envelope; cytoplasm; membrane"	"GO:0046907; GO:0005515; GO:0006807; GO:0015031; GO:0019222; GO:0032879; GO:0043170; GO:0044237; GO:0044238; GO:0046907; GO:0048522; GO:0005488; GO:0016740; GO:0140096; GO:0005635; GO:0005737; GO:0016020"
"Pastreoides28399"	4.86493039827212e-37	2.48404520746125e-08	0.00370536721774121	0.00554437327116506	0.000198919878866949	0.0211898196968478	0.832490972100582	470	"DNA recombination; DNA integration; DNA binding; DNA recombination; DNA integration; DNA binding; DNA recombination; DNA integration; DNA binding"	"GO:0006310; GO:0015074; GO:0003677; GO:0006310; GO:0015074; GO:0003677; GO:0006310; GO:0015074; GO:0003677"
"Pastreoides13607"	2.48036422916302e-08	5.34338545390713e-08	0.795858290363505	0.0887522264791519	0.150172738195562	0.034990885650855	0.36203841586275	346	"intracellular protein transport; vesicle-mediated transport; structural molecule activity; cytoplasm; OI vesicle coat; intracellular protein transport; endoplasmic reticulum to Golgi vesicle-mediated transport; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum; intra-Golgi vesicle-mediated transport; structural molecule activity; protein binding; Golgi membrane; endoplasmic reticulum membrane; endoplasmic reticulum-Golgi intermediate compartment; cytosol; plasma membrane; OI vesicle coat; transport vesicle; tertiary granule membrane"	"GO:0006886; GO:0016192; GO:0005198; GO:0005737; GO:0030126; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0005198; GO:0005515; GO:0000139; GO:0005789; GO:0005793; GO:0005829; GO:0005886; GO:0030126; GO:0030133; GO:0070821"
"Pastreoides33900"	1.14670486783645e-77	5.59221542491699e-08	0.00421302234402406	1.33148524638983e-06	0.938368384268512	0.129664196544258	0.29383696096683	624	""	""
"Pastreoides13753"	4.8353361680724e-30	7.41392303444132e-08	0.0455057645935859	0.897234960862371	0.10318657412255	0.65439222249825	0.426863880380718	1425	"microtubule-based movement; microtubule motor activity; microtubule motor activity; AT binding; microtubule binding; microtubule-based movement; microtubule motor activity; microtubule binding; AT hydrolysis activity; ankyrin repeat binding; cytosol; kinesin complex; microtubule; plasma membrane; neuron projection"	"GO:0007018; GO:0003777; GO:0003777; GO:0005524; GO:0008017; GO:0007018; GO:0003777; GO:0008017; GO:0016887; GO:0071532; GO:0005829; GO:0005871; GO:0005874; GO:0005886; GO:0043005"
"Pastreoides02455"	0.21477544927086	9.55633948694215e-08	0.00639263197600084	7.40574232020952e-06	0.982054275302902	0.896638638041952	0.0687555596804025	1523	"signal transduction; GTase activator activity; positive regulation of cellular process; protein binding; ion binding; Golgi apparatus; membrane"	"GO:0007165; GO:0005096; GO:0048522; GO:0005515; GO:0043167; GO:0005794; GO:0016020"
"Pastreoides28019"	0.755109395432838	9.55633948694215e-08	0.165327188075972	0.781405238511281	0.720242987308562	0.751028305820395	0.93234204372546	868	"membrane; membrane"	"GO:0016020; GO:0016020"
"Pastreoides64571"	0.568262208536526	1.19897348495199e-07	7.10833380695181e-23	0.637242207496466	4.52892819802422e-07	2.58995125738985e-06	0.745311989658753	170	"aerobic respiration; cytochrome-c oxidase activity; heme binding; integral component of membrane; mitochondrial electron transport, cytochrome c to oxygen; electron transport coupled proton transport; response to cadmium ion; response to methylmercury; cytochrome-c oxidase activity; heme binding; metal ion binding; mitochondrial respiratory chain complex IV; integral component of membrane"	"GO:0009060; GO:0004129; GO:0020037; GO:0016021; GO:0006123; GO:0015990; GO:0046686; GO:0051597; GO:0004129; GO:0020037; GO:0046872; GO:0005751; GO:0016021"
"Pastreoides18005"	3.36445707018122e-15	1.27983109884095e-07	0.850077315967046	0.000398193845598885	0.703756373006659	0.240174901151857	0.793756773969659	186	""	""
"Pastreoides39087"	1.37677129705684e-11	3.18802984641652e-07	0.972751850829973	0.00412705698027491	0.97180456324663	0.433247101636889	0.486006573787124	696	"GTase activator activity; regulation of autophagy; cellular response to amino acid starvation; negative regulation of cell size; germarium-derived cystoblast division; germline cell cycle switching, mitotic to meiotic cell cycle; negative regulation of TOR1 signaling; GTase activator activity; protein binding; protein-containing complex binding; lysosomal membrane; cytosol; ul3-RING ubiquitin ligase complex; perinuclear region of cytoplasm; GATOR1 complex"	"GO:0005096; GO:0010506; GO:0034198; GO:0045792; GO:0048142; GO:0051729; GO:1904262; GO:0005096; GO:0005515; GO:0044877; GO:0005765; GO:0005829; GO:0031463; GO:0048471; GO:1990130"
"Pastreoides06527"	6.7802992870322e-07	4.13949692815997e-07	0.406325879055802	0.077371902726829	0.334115139198316	0.888898562308522	0.699728750779615	863	"cell surface"	"GO:0009986"
"Pastreoides12146"	0.0340126276286759	6.21638862198858e-07	0.00023248353351421	3.01537393075995e-13	0.957634228230725	0.447606027604872	0.226375019005827	1352	"signal transduction; regulation of GTase activity; protein binding; regulation of cytokine production; epidermal growth factor receptor signaling pathway; regulation of mitotic cell cycle; fibroblast growth factor receptor signaling pathway; fibroblast migration; regulation of localization; regulation of actin cytoskeleton organization; negative regulation of dephosphorylation; cellular response to platelet-derived growth factor stimulus; positive regulation of MAK cascade; platelet-derived growth factor receptor signaling pathway; positive regulation of developmental process; positive regulation of cellular component organization; cellular response to calcium ion; cellular response to epidermal growth factor stimulus; positive regulation of protein serine/threonine kinase activity; neuron projection extension; MA-kinase scaffold activity; GTase inhibitor activity; GTase activator activity; calcium ion binding; calmodulin binding; phosphatidylinositol-3,4,5-trisphosphate binding; protein kinase binding; protein phosphatase binding; protein domain specific binding; small GTase binding; protein serine/threonine kinase activator activity; S100 protein binding; protein-containing complex binding; myosin VI light chain binding; ruffle; nucleus; cytosol; microtubule; actin filament; microvillus; cell-cell junction; focal adhesion; lateral plasma membrane; axon; midbody; secretory granule membrane; cortical actin cytoskeleton; extrinsic component of cytoplasmic side of plasma membrane; cytoplasmic ribonucleoprotein granule; ribonucleoprotein complex"	"GO:0007165; GO:0043087; GO:0005515; GO:0001817; GO:0007173; GO:0007346; GO:0008543; GO:0010761; GO:0032879; GO:0032956; GO:0035305; GO:0036120; GO:0043410; GO:0048008; GO:0051094; GO:0051130; GO:0071277; GO:0071364; GO:0071902; GO:1990138; GO:0005078; GO:0005095; GO:0005096; GO:0005509; GO:0005516; GO:0005547; GO:0019901; GO:0019903; GO:0019904; GO:0031267; GO:0043539; GO:0044548; GO:0044877; GO:0070856; GO:0001726; GO:0005634; GO:0005829; GO:0005874; GO:0005884; GO:0005902; GO:0005911; GO:0005925; GO:0016328; GO:0030424; GO:0030496; GO:0030667; GO:0030864; GO:0031234; GO:0036464; GO:1990904"
"Pastreoides16185"	1.88606191199772e-41	8.20475754774998e-07	1.40848840725658e-23	1.47249191172668e-09	0.308545845752441	0.986430139080427	0.689920643569139	935	"DNA replication; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; DNA replication; cellular macromolecule metabolic process; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity; DNA replication; cellular macromolecule metabolic process; DNA biosynthetic process; nucleotide binding; nucleic acid binding; DNA binding; DNA-directed DNA polymerase activity"	"GO:0006260; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006260; GO:0044260; GO:0071897; GO:0000166; GO:0003676; GO:0003677; GO:0003887"
"Pastreoides00785"	9.54589752871917e-200	2.31274947384799e-06	0.00163783601814202	5.98097098362044e-16	0.750576946459982	0.0166652232990977	0.333801438492573	444	"AD binding; defense response; signal transduction; defense response to fungus; nucleotide binding; NAD+ nucleosidase activity; AT binding; hydrolase activity; AD binding; NAD()+ nucleosidase activity; NAD+ nucleotidase, cyclic AD-ribose generating"	"GO:0043531; GO:0006952; GO:0007165; GO:0050832; GO:0000166; GO:0003953; GO:0005524; GO:0016787; GO:0043531; GO:0050135; GO:0061809"
"Pastreoides23158"	1.06935543653751e-27	2.31274947384799e-06	1.25256698179324e-08	0.102237451811516	0.874319933977643	0.930476060675829	0.835940952228689	8264	"protein binding; chitin binding; extracellular region; immune system process; cell adhesion; signal transduction; anatomical structure morphogenesis; positive regulation of cell communication; cell cycle process; reproductive process; positive regulation of signaling; actin cytoskeleton organization; cell differentiation; animal organ development; negative regulation of biological process; positive regulation of transport; regulation of cellular component organization; regulation of biological quality; protein binding; organic cyclic compound binding; heterocyclic compound binding; plasma membrane; actin cytoskeleton; cell leading edge; cytoplasmic vesicle; protein-containing complex; plasma membrane bounded cell projection"	"GO:0005515; GO:0008061; GO:0005576; GO:0002376; GO:0007155; GO:0007165; GO:0009653; GO:0010647; GO:0022402; GO:0022414; GO:0023056; GO:0030036; GO:0030154; GO:0048513; GO:0048519; GO:0051050; GO:0051128; GO:0065008; GO:0005515; GO:0097159; GO:1901363; GO:0005886; GO:0015629; GO:0031252; GO:0031410; GO:0032991; GO:0120025"
"Pastreoides51855"	1.09326362545468e-21	2.4370043924288e-06	0.304176102738276	1.90189135515522e-12	0.515811117259764	0.331166902471756	0.0906069157036253	170	""	""
"Pastreoides57987"	2.8495344532412e-13	2.64902063027655e-06	1.12632483560306e-218	7.32387217549567e-15	3.9092852886165e-11	0.241971509305888	0.8417895460281	239	""	""
"Pastreoides37238"	4.84564307502184e-07	2.67016524045396e-06	0.526428276008451	0.985353581634951	0.461941197238304	0.0842362221348492	0.990759503838597	240	""	""
"Pastreoides57686"	6.34387630159022e-25	2.79830360333682e-06	0.948941684662506	0.0987643971286477	0.938368384268512	0.637544658841765	0.807129947956919	212	"protein autoprocessing"	"GO:0016540"
"Pastreoides29423"	0.127520756059169	3.40450155111387e-06	0.487132606877067	0.935707071979921	0.301628518005367	0.975230750267918	0.489813802837344	1258	"calcium ion transport; regulation of ion transmembrane transport; regulation of multicellular organismal process; regulation of biological quality; ion transmembrane transporter activity; channel activity; membrane"	"GO:0006816; GO:0034765; GO:0051239; GO:0065008; GO:0015075; GO:0015267; GO:0016020"
"Pastreoides39522"	0.284882607681847	3.40450155111387e-06	0.183806096982247	8.26707062985061e-30	0.055294035987902	0.322945550780077	0.498862411105594	366	"ubiquitin-protein transferase activity; AT hydrolysis activity; angiogenesis; protein ubiquitination; cellular component assembly; cellular catabolic process; regulation of biological process; defense response to other organism; ubiquitin-protein transferase activity; binding; hydrolase activity; cytoplasm; intracellular non-membrane-bounded organelle"	"GO:0004842; GO:0016887; GO:0001525; GO:0016567; GO:0022607; GO:0044248; GO:0050789; GO:0098542; GO:0004842; GO:0005488; GO:0016787; GO:0005737; GO:0043232"
"Pastreoides27519"	2.69559992249605e-21	3.4325798233215e-06	0.324872759526529	6.30673758658596e-08	0.773984993704249	0.906272951110003	0.908300848979661	229	"structural constituent of ribosome; mitochondrion; ribosome; intracellular organelle lumen"	"GO:0003735; GO:0005739; GO:0005840; GO:0070013"
"Pastreoides48403"	3.00527882002917e-12	4.47807014437006e-06	0.297732747702093	0.276305672054991	0.981127656649834	0.560595326308085	0.852427482204662	1640	"glycosyltransferase activity; positive regulation of cytokine production; response to organonitrogen compound; regulation of macromolecule biosynthetic process; regulation of cellular biosynthetic process; positive regulation of cellular protein metabolic process; positive regulation of catalytic activity; negative regulation of biological process; positive regulation of immune response; positive regulation of defense response to bacterium; response to oxygen-containing compound; positive regulation of intracellular signal transduction; protein binding; cytoplasm; plasma membrane"	"GO:0016757; GO:0001819; GO:0010243; GO:0010556; GO:0031326; GO:0032270; GO:0043085; GO:0048519; GO:0050778; GO:1900426; GO:1901700; GO:1902533; GO:0005515; GO:0005737; GO:0005886"
"Pastreoides18522"	4.22959395550816e-20	4.50912774613166e-06	1.26669831849412e-11	0.0157795714901722	0.856254107974927	0.931253249776248	0.546533618601215	324	"DNA biosynthetic process; DNA-directed DNA polymerase activity; DNA biosynthetic process; DNA-directed DNA polymerase activity"	"GO:0071897; GO:0003887; GO:0071897; GO:0003887"
"Pastreoides31512"	1.96357194008437e-07	5.51824405310813e-06	0.115627361604342	0.647732247839424	0.894402317488595	0.73849636836341	0.945350357826175	272	""	""
"Pastreoides02117"	0.179958525510978	5.72369282122126e-06	0.260273438501445	0.010847726701436	0.987023669154275	0.716653891057149	0.887915459400051	114	""	""
"Pastreoides00942"	3.57441411878555e-36	7.24873479003822e-06	1.06503568611412e-34	0.00110419715357741	1.26961723116006e-05	0.983381248098326	0.00110155756738657	375	""	""
"Pastreoides06381"	0.0175486375494227	8.59789691762551e-06	0.238391931103443	0.00428132825949743	0.301628518005367	0.535294419566486	0.819351658674259	1381	"protein phosphorylation; signal transduction; NAD+ nucleosidase activity; protein kinase activity; AT binding; embryonic development via the syncytial blastoderm; positive regulation of protein phosphorylation; organelle organization; cell surface receptor signaling pathway; positive regulation of signal transduction; regulation of gene expression; regulation of autophagy; peptidyl-amino acid modification; telencephalon development; regulation of anatomical structure morphogenesis; cell differentiation; regulation of proteolysis; negative regulation of cellular protein metabolic process; regulation of intracellular transport; protein localization to organelle; cellular response to stress; regulation of membrane potential; positive regulation of catalytic activity; negative regulation of molecular function; negative regulation of response to stimulus; embryonic morphogenesis; modulation of chemical synaptic transmission; regulation of cellular component organization; regulation of multicellular organismal process; negative regulation of cell death; regulation of vesicle-mediated transport; protein-containing complex assembly; cellular response to chemical stimulus; regulation of response to stress; plasma membrane bounded cell projection organization; regulation of intracellular signal transduction; protein serine/threonine kinase activity; cytoskeletal protein binding; hydrolase activity; enzyme regulator activity; purine ribonucleotide binding; anion binding; vacuole; endoplasmic reticulum; Golgi apparatus; plasma membrane; axon; cytoplasmic vesicle; mitochondrial membrane; somatodendritic compartment; bounding membrane of organelle; presynapse"	"GO:0006468; GO:0007165; GO:0003953; GO:0004672; GO:0005524; GO:0001700; GO:0001934; GO:0006996; GO:0007166; GO:0009967; GO:0010468; GO:0010506; GO:0018193; GO:0021537; GO:0022603; GO:0030154; GO:0030162; GO:0032269; GO:0032386; GO:0033365; GO:0033554; GO:0042391; GO:0043085; GO:0044092; GO:0048585; GO:0048598; GO:0050804; GO:0051128; GO:0051239; GO:0060548; GO:0060627; GO:0065003; GO:0070887; GO:0080134; GO:0120036; GO:1902531; GO:0004674; GO:0008092; GO:0016787; GO:0030234; GO:0032555; GO:0043168; GO:0005773; GO:0005783; GO:0005794; GO:0005886; GO:0030424; GO:0031410; GO:0031966; GO:0036477; GO:0098588; GO:0098793"
"Pastreoides22065"	0.365479677861402	8.60217280705155e-06	0.151840935085426	0.0731770992808016	0.251459929011143	0.52169125301081	0.617251838775286	890	"metal ion transport; transmembrane transport; metal ion transmembrane transporter activity; membrane; negative regulation of B cell apoptotic process; cellular zinc ion homeostasis; response to zinc ion; positive regulation of B cell proliferation; positive regulation of B cell receptor signaling pathway; epiboly involved in gastrulation with mouth forming second; zinc ion import across plasma membrane; positive regulation of protein tyrosine phosphatase activity; zinc ion transmembrane transporter activity; endoplasmic reticulum; integral component of plasma membrane; lamellipodium membrane"	"GO:0030001; GO:0055085; GO:0046873; GO:0016020; GO:0002903; GO:0006882; GO:0010043; GO:0030890; GO:0050861; GO:0055113; GO:0071578; GO:1903615; GO:0005385; GO:0005783; GO:0005887; GO:0031258"
"Pastreoides12043"	4.87220290486079e-20	9.2344186317502e-06	0.486340091641768	1.03901001986653e-07	0.0808129307117167	0.946346483094151	0.598287374123589	320	""	""
"Pastreoides48007"	3.23523206419284e-118	9.72661089351041e-06	0.132130424203114	0.572352018868304	0.938403449338333	0.622780602630056	0.971952839717267	412	"hydrolase activity; hydrolase activity; hydrolase activity"	"GO:0016787; GO:0016787; GO:0016787"
"Pastreoides47626"	1.53646666654193e-68	1.23431576546217e-05	1.06024871302094e-13	0.244210288166524	0.72144763664556	0.845252802628202	0.821757780483518	117	"deoxyribonucleotide biosynthetic process; deoxyribonucleotide biosynthetic process"	"GO:0009263; GO:0009263"
"Pastreoides34313"	0.00369047495976295	1.29327933839036e-05	0.773630651294506	0.0198825524807868	0.656141132178647	0.795910833065729	0.464389866586186	851	"blood vessel development; mesoderm formation; endothelial cell development; proteolysis; dorsal/ventral pattern formation; cell differentiation; collagen fibril organization; positive regulation of BM signaling pathway; embryonic caudal fin morphogenesis; embryonic hemopoiesis; post-anal tail morphogenesis; determination of ventral identity; negative regulation of skeletal muscle tissue growth; metalloendopeptidase activity; serine-type endopeptidase activity; calcium ion binding; protein binding; peptidase activity; metallopeptidase activity; zinc ion binding; hydrolase activity; metal ion binding; extracellular region"	"GO:0001568; GO:0001707; GO:0001885; GO:0006508; GO:0009953; GO:0030154; GO:0030199; GO:0030513; GO:0035124; GO:0035162; GO:0036342; GO:0048264; GO:0048632; GO:0004222; GO:0004252; GO:0005509; GO:0005515; GO:0008233; GO:0008237; GO:0008270; GO:0016787; GO:0046872; GO:0005576"
"Pastreoides02997"	0.640615898370238	1.35296137631599e-05	0.24031429620259	0.393217440521961	0.331339934542374	0.990499808035228	0.853959177484717	936	"intermediate filament cytoskeleton organization; protein binding; transport; cytoskeleton organization; regulation of cellular process; cellular localization; cytoskeletal protein binding; cytoplasm; plasma membrane; endomembrane system; cell junction; cell projection; intracellular membrane-bounded organelle; polymeric cytoskeletal fiber"	"GO:0045104; GO:0005515; GO:0006810; GO:0007010; GO:0050794; GO:0051641; GO:0008092; GO:0005737; GO:0005886; GO:0012505; GO:0030054; GO:0042995; GO:0043231; GO:0099513"
"Pastreoides44322"	0.220697589807463	2.07572139983176e-05	1.38517007461294e-08	0.812138551648102	0.990191046243805	0.241318054093407	0.778340841483251	316	"DNA biosynthetic process; DNA-directed DNA polymerase activity; DNA biosynthetic process; DNA-directed DNA polymerase activity"	"GO:0071897; GO:0003887; GO:0071897; GO:0003887"
"Pastreoides51853"	1.93795793956532e-55	2.18016146802669e-05	0.00562459038344068	0.882726278711952	0.247882164159631	0.0576514527001692	0.000568672553087655	219	""	""
"Pastreoides24119"	1.23335837968465e-88	2.45295551123021e-05	0.828161604513265	3.44960228502593e-09	0.982366292335021	0.702114862517576	0.944882199510928	297	"attachment of mitotic spindle microtubules to kinetochore; Ndc80 complex; establishment of mitotic spindle orientation; mitotic spindle organization; centrosome duplication; attachment of mitotic spindle microtubules to kinetochore; kinetochore organization; meiosis I cell cycle process; positive regulation of mitotic cell cycle spindle assembly checkpoint; positive regulation of protein localization to kinetochore; identical protein binding; outer kinetochore; nucleoplasm; cytoplasm; centrosome; Ndc80 complex"	"GO:0051315; GO:0031262; GO:0000132; GO:0007052; GO:0051298; GO:0051315; GO:0051383; GO:0061982; GO:0090267; GO:1905342; GO:0042802; GO:0000940; GO:0005654; GO:0005737; GO:0005813; GO:0031262"
"Pastreoides03415"	0.808101606152691	3.14354396614294e-05	0.486340091641768	0.896035189546555	0.332228005658108	0.786186285027249	0.300542164265285	469	"double-strand break repair via nonhomologous end joining; double-strand break repair via nonhomologous end joining"	"GO:0006303; GO:0006303"
"Pastreoides35061"	0.252775608052628	3.166557853817e-05	0.473037939401456	0.00409795601707446	0.56486653914607	0.665072947899725	1	726	""	""
"Pastreoides23412"	3.16090453301688e-05	4.52354597974338e-05	0.534305384286033	0.277192237509306	0.821849459180475	0.188644497191007	0.87794100167706	441	"nucleotide binding; AT binding"	"GO:0000166; GO:0005524"
"Pastreoides53003"	1.97813761224879e-24	4.64646779828642e-05	0.609198638712313	1.17645647238624e-08	0.608169476249711	0.703156488845633	0.0673969153173281	99	""	""
"Pastreoides07330"	0.352835916720713	4.99062713199642e-05	0.0867534433249941	0.988980996238018	0.370025802116884	0.283969294018512	0.819154791098668	1635	"protein ubiquitination; ubiquitin-protein transferase activity; protein binding; metal ion binding; natural killer cell differentiation; neural tube closure; heart valve development; ventricular septum development; cellular response to DNA damage stimulus; spermatogenesis; determination of adult lifespan; positive regulation of proteasomal ubiquitin-dependent protein catabolic process; aorta development; regulation of vulval development; regulation of cell fate specification; negative regulation of Notch signaling pathway; positive regulation of Notch signaling pathway; protein autoubiquitination; trophoblast giant cell differentiation; spongiotrophoblast differentiation; negative regulation of ERK1 and ERK2 cascade; protein K63-linked ubiquitination; regulation of response to oxidative stress; negative regulation of protein localization to plasma membrane; regulation of germ cell proliferation; protein binding; metal ion binding; ubiquitin protein ligase activity; nucleus; cytoplasm; membrane"	"GO:0016567; GO:0004842; GO:0005515; GO:0046872; GO:0001779; GO:0001843; GO:0003170; GO:0003281; GO:0006974; GO:0007283; GO:0008340; GO:0032436; GO:0035904; GO:0040028; GO:0042659; GO:0045746; GO:0045747; GO:0051865; GO:0060707; GO:0060708; GO:0070373; GO:0070534; GO:1902882; GO:1903077; GO:1905936; GO:0005515; GO:0046872; GO:0061630; GO:0005634; GO:0005737; GO:0016020"
"Pastreoides26019"	0.68548826986683	5.78447604366305e-05	0.011074561037004	0.703306327800638	0.239643980818489	0.896638638041952	0.661840646240892	460	"protein binding; lipid metabolic process; intracellular protein transport; endoplasmic reticulum to Golgi vesicle-mediated transport; Golgi organization; locomotory behavior; visual learning; lipid catabolic process; triglyceride catabolic process; lipid droplet organization; positive regulation of mitochondrial fission; RNA binding; phospholipase activity; triglyceride lipase activity; protein binding; hydrolase activity; metal ion binding; cytoplasm; endoplasmic reticulum; endoplasmic reticulum-Golgi intermediate compartment; Golgi apparatus; cytosol; ER to Golgi transport vesicle membrane; membrane; OII-coated ER to Golgi transport vesicle; cytoplasmic vesicle; centriolar satellite; intracellular membrane-bounded organelle"	"GO:0005515; GO:0006629; GO:0006886; GO:0006888; GO:0007030; GO:0007626; GO:0008542; GO:0016042; GO:0019433; GO:0034389; GO:0090141; GO:0003723; GO:0004620; GO:0004806; GO:0005515; GO:0016787; GO:0046872; GO:0005737; GO:0005783; GO:0005793; GO:0005794; GO:0005829; GO:0012507; GO:0016020; GO:0030134; GO:0031410; GO:0034451; GO:0043231"
"Pastreoides03020"	4.84834563382114e-16	5.93460298856993e-05	0.89342066570038	0.020879987849242	0.99038095830145	0.987727870057304	0.949705777744463	864	"proteolysis; cysteine-type peptidase activity; protein metabolic process; sporulation resulting in formation of a cellular spore; collagen catabolic process; sorocarp morphogenesis; protein localization to plasma membrane; negative regulation of asexual reproduction; positive regulation of chemorepellent activity; protein binding; cysteine-type peptidase activity; extracellular region; cytoplasmic vesicle"	"GO:0006508; GO:0008234; GO:0019538; GO:0030435; GO:0030574; GO:0031288; GO:0072659; GO:1903665; GO:1903669; GO:0005515; GO:0008234; GO:0005576; GO:0031410"
"Pastreoides11992"	6.14477971655893e-34	5.93460298856993e-05	0.498183530442029	5.0358953663823e-10	0.332228005658108	5.63150783092215e-08	0.0389686988728955	363	"cytoplasm; intracellular organelle"	"GO:0005737; GO:0043229"
"Pastreoides11787"	0.78714259652651	5.99975750511452e-05	0.00746155867135234	0.66426368746033	0.952547133240314	0.975230750267918	0.329304751109392	564	"transmembrane transport; transmembrane transporter activity; integral component of membrane; synaptic vesicle"	"GO:0055085; GO:0022857; GO:0016021; GO:0008021"
"Pastreoides02788"	6.46084462818758e-05	0.000137674422048574	0.872917315246079	0.339716575720866	0.56486653914607	0.756939359747046	0.00234908268087945	383	""	""
"Pastreoides02486"	0.00136294007563178	0.000147114984396291	0.000218211530245825	0.599687580844802	0.20430525499404	0.00279434654573005	0.0058180577224669	954	"protein binding; intracellular protein transport; cellular response to DNA damage stimulus; signal transduction; nervous system development; positive regulation of keratinocyte proliferation; cellular component organization; protein stabilization; regulation of insulin secretion involved in cellular response to glucose stimulus; positive regulation of cell cycle G1/S phase transition; protein -terminus binding; syntaxin binding; apicolateral plasma membrane; cytoplasmic vesicle; apical junction complex; apical part of cell; synapse"	"GO:0005515; GO:0006886; GO:0006974; GO:0007165; GO:0007399; GO:0010838; GO:0016043; GO:0050821; GO:0061178; GO:1902808; GO:0008022; GO:0019905; GO:0016327; GO:0031410; GO:0043296; GO:0045177; GO:0045202"
"Pastreoides00089"	0.553799468863992	0.000149670508681743	0.00414135773760335	0.811338941983177	0.819234407295945	0.832858289651228	0.734811581262585	1098	"regulation of transcription, DNA-templated; histone modification; protein binding; negative regulation of transcription by RNA polymerase II; endodermal cell fate commitment; inner cell mass cell differentiation; trophectodermal cell differentiation; blastocyst growth; blastocyst hatching; transcription elongation from RNA polymerase II promoter; receptor signaling pathway via JAK-STAT; histone monoubiquitination; Wnt signaling pathway; stem cell population maintenance; negative regulation of myeloid cell differentiation; positive regulation of histone H3-K4 methylation; interleukin-6-mediated signaling pathway; cellular response to lipopolysaccharide; histone H3-K4 trimethylation; negative regulation of mRNA polyadenylation; regulation of genetic imprinting; positive regulation of histone H3-K79 methylation; positive regulation of histone H2B ubiquitination; RNA polymerase II complex binding; SH2 domain binding; dc73/af1 complex; nuclear speck"	"GO:0006355; GO:0016570; GO:0005515; GO:0000122; GO:0001711; GO:0001826; GO:0001829; GO:0001832; GO:0001835; GO:0006368; GO:0007259; GO:0010390; GO:0016055; GO:0019827; GO:0045638; GO:0051571; GO:0070102; GO:0071222; GO:0080182; GO:1900364; GO:2000653; GO:2001162; GO:2001168; GO:0000993; GO:0042169; GO:0016593; GO:0016607"
"Pastreoides04543"	0	0.00016849989016816	0.861472232879381	2.37674203985356e-60	0.957634228230725	0.443381939838838	0.891331365042626	988	"nucleic acid binding; helicase activity; AT binding; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA); brain development; ribosome assembly; positive regulation of male gonad development; nucleotide binding; RNA helicase activity; protein binding; hydrolase activity; U3 snoRNA binding; nucleoplasm; nucleolus; cytoplasm; nuclear membrane; small-subunit processome"	"GO:0003676; GO:0004386; GO:0005524; GO:0000462; GO:0007420; GO:0042255; GO:2000020; GO:0000166; GO:0003724; GO:0005515; GO:0016787; GO:0034511; GO:0005654; GO:0005730; GO:0005737; GO:0031965; GO:0032040"
"Pastreoides33854"	5.63234283002523e-68	0.000198843321817789	0.0757401341836186	3.13095821822686e-30	0.987023669154275	0.731087933156036	0.848715063270279	255	"DNA binding; tissue development; cell differentiation; pancreas development; positive regulation of transcription by RNA polymerase II; hematopoietic or lymphoid organ development; RNA polymerase II transcription regulatory region sequence-specific DNA binding; DNA-binding transcription activator activity, RNA polymerase II-specific; protein binding; nucleus; transcription regulator complex"	"GO:0003677; GO:0009888; GO:0030154; GO:0031016; GO:0045944; GO:0048534; GO:0000977; GO:0001228; GO:0005515; GO:0005634; GO:0005667"
"Pastreoides17212"	0.0835614182181646	0.00020095307401388	0.557419223241647	0.00717015641149742	0.467702761997274	0.873584342879206	0.359661761592483	1046	"negative regulation of macromolecule metabolic process; posttranscriptional regulation of gene expression; regulation of cellular metabolic process; positive regulation of biological process; negative regulation of cellular process; regulation of nitrogen compound metabolic process; regulation of primary metabolic process; binding; intracellular membrane-bounded organelle"	"GO:0010605; GO:0010608; GO:0031323; GO:0048518; GO:0048523; GO:0051171; GO:0080090; GO:0005488; GO:0043231"
